storage_kind,experiment_id,query_id,query_class,sample,contig,start,end,query_size,context,coalescing_gap,physical_reads,mergeable_reads,dependency_rounds,total_bytes_fetched,unique_bytes_fetched,duplicate_bytes_fetched,bootstrap_bytes_fetched,logical_index_bytes,directory_page_bytes_fetched,directory_pages_selected,data_bytes_fetched,required_compressed_payload_bytes,canonical_payload_bytes,read_amplification,canonical_amplification,index_lookup_us,decompression_us,decode_us,graph_reconstruction_us,total_local_query_us,selected_chunks,selected_nodes,canonical_hash,correctness,simulated_20ms_ms,simulated_50ms_ms,simulated_100ms_ms
fixed-window,fixed-w16k-zstd-3,random-10000-00005,random-10000,MHC-GRCh38,MHC,2389603,2399603,10000,100,16384,2,0,2,42329,42329,0,16384,4575,0,1,25945,6227,29231,6.797655,1.448086,5.581000,108.248000,149.945000,347.490000,754.826000,2,178,5f5306feca5ab49a03c990170c527475bd6c49449f1927cb0d675ceb2ae11911,true,42.128773,105.386320,215.287733
fixed-window,fixed-w16k-zstd-3,random-10000-00006,random-10000,MHC-GRCh38,MHC,542027,552027,10000,100,16384,2,0,2,26755,26755,0,16384,4575,0,1,10371,4642,18725,5.763679,1.428838,5.412000,48.087000,49.600000,130.438000,259.738000,1,74,f16715bee2a56c8c2784af99f7d3f3693e22336065908aa9271549d1d35f9786,true,41.713467,104.140400,211.134667
fixed-window,fixed-w16k-zstd-3,random-10000-00007,random-10000,MHC-GRCh38,MHC,4185669,4195669,10000,100,16384,3,0,3,111073,111073,0,16384,4575,4089,1,90600,17607,128437,6.308457,0.864805,6.532000,523.451000,1691.245000,3244.180000,6296.836000,2,1170,85c69098d2911b7e6003d90847659c119df8a18e2207c8cdc3d72f5894d576c9,true,64.461947,161.885840,335.619467
fixed-window,fixed-w16k-zstd-3,random-10000-00008,random-10000,MHC-GRCh38,MHC,878649,888649,10000,100,16384,2,0,2,43442,43442,0,16384,4575,0,1,27058,5948,28208,7.303631,1.540060,8.312000,121.103000,195.497000,374.167000,879.019000,2,164,95cdd4c8198d0235b09b1deafd6a4b64e49fc7a45f14e067d1aa541b938b7d02,true,42.158453,105.475360,215.584533
fixed-window,fixed-w16k-zstd-3,random-10000-00009,random-10000,MHC-GRCh38,MHC,2541935,2551935,10000,100,16384,2,0,2,38768,38768,0,16384,4575,0,1,22384,9286,49198,4.174887,0.788000,5.656000,96.280000,237.151000,639.503000,1019.836000,1,378,eea2d4eb88aca6dcf6c4fe471c2c50678ad3c23800ae4b85272d58820810e48b,true,42.033813,105.101440,214.338133
fixed-window,fixed-w16k-zstd-3,random-100000-00000,random-100000,MHC-GRCh38,MHC,4262931,4362931,100000,100,16384,3,0,3,171265,171265,0,16384,7586,7100,2,147781,61376,393053,2.790423,0.435730,13.621000,612.781000,1425.231000,5168.675000,8502.535000,7,2892,befd5798f26d5c7b42d1717a5cfe86cf51b09dfc111ba1aae713cf80a449d48a,true,66.067067,166.701200,351.670667
fixed-window,fixed-w16k-zstd-3,random-100000-00001,random-100000,MHC-GRCh38,MHC,2031962,2131962,100000,100,16384,2,0,2,79911,79911,0,16384,4575,0,1,63527,39057,151055,2.046010,0.529019,7.318000,266.987000,210.651000,780.621000,1602.281000,7,485,298779b47caf6fb56cd3bae009a7b724d447714231d6ef5bba143d0ba0d62ae6,true,43.130960,108.392880,225.309600
fixed-window,fixed-w16k-zstd-3,random-100000-00002,random-100000,MHC-GRCh38,MHC,1080439,1180439,100000,100,16384,2,0,2,131224,131224,0,16384,4575,0,1,114840,48408,237229,2.710792,0.553153,6.265000,509.490000,923.037000,3167.942000,5712.867000,8,1338,919458d9233d10d96757b231e92f6f517dd5007403b91e944381979f638a151c,true,44.499307,112.497920,238.993067
fixed-window,fixed-w16k-zstd-3,random-100000-00003,random-100000,MHC-GRCh38,MHC,864953,964953,100000,100,16384,2,0,2,92645,92645,0,16384,8664,0,2,76261,43638,185678,2.123035,0.498955,13.979000,317.158000,381.574000,1321.990000,2517.939000,7,820,f6107225b0af1dcefff1164d0ebcc9060ac13a8f00bdd5973ebd3832eab8ae2c,true,43.470533,109.411600,228.705333
fixed-window,fixed-w16k-zstd-3,random-100000-00004,random-100000,MHC-GRCh38,MHC,4129708,4229708,100000,100,16384,3,0,3,406284,406284,0,16384,4575,4089,1,385811,166328,1664136,2.442668,0.244141,23.228000,2489.554000,8119.581000,34713.982000,53237.056000,7,15919,1386cc9557a3430593a42d82a4f8ee06e6ef3d3aaaeb97420f5ea050ab586a49,true,72.334240,185.502720,414.342400
fixed-window,fixed-w16k-zstd-3,random-100000-00005,random-100000,MHC-GRCh38,MHC,4502173,4602173,100000,100,16384,3,0,3,175980,175980,0,16384,3497,3011,1,156585,64568,469823,2.725499,0.374567,8.115000,695.316000,1804.669000,6805.827000,11384.980000,7,3665,7673b8a947f7fff0a7f89605e806df4c300c2c59ceb6140ecfed1f37f3ea8184,true,66.192800,167.078400,352.928000
fixed-window,fixed-w16k-zstd-3,random-100000-00006,random-100000,MHC-GRCh38,MHC,434533,534533,100000,100,16384,2,0,2,92096,92096,0,16384,4575,0,1,75712,42719,186899,2.155856,0.492758,7.485000,326.862000,376.760000,1373.839000,2607.834000,7,846,61b2ebdac5872792613dc1ff802aadbbd22e9c28c8ae067fffca0085d722305d,true,43.455893,109.367680,228.558933
fixed-window,fixed-w16k-zstd-3,random-100000-00007,random-100000,MHC-GRCh38,MHC,1813450,1913450,100000,100,16384,2,0,2,111325,111325,0,16384,4575,0,1,94941,49170,245093,2.264084,0.454215,34.632000,390.576000,631.686000,2368.087000,4166.581000,7,1420,5bd49a40268a771a3f3941b3cca19f2693e3d94f4fcc79f1781bff5a86d44474,true,43.968667,110.906000,233.686667
fixed-window,fixed-w16k-zstd-3,random-100000-00008,random-100000,MHC-GRCh38,MHC,898253,998253,100000,100,16384,2,0,2,83706,83706,0,16384,4575,0,1,67322,39780,147605,2.104223,0.567095,7.383000,280.409000,254.631000,759.781000,1582.178000,7,444,6f37807f43b3120ee8ab6e9d986088ca53183c089fd977eeb73eb6e3af745553,true,43.232160,108.696480,226.321600
fixed-window,fixed-w16k-zstd-3,random-100000-00009,random-100000,MHC-GRCh38,MHC,4231710,4331710,100000,100,16384,3,0,3,184930,184930,0,16384,4575,4089,1,164457,66193,442213,2.793800,0.418192,7.886000,690.105000,1696.791000,6133.315000,10200.806000,7,3379,ac378f0e421356116b75697d2300397d66eeff26cd5a6fcf9dee9f4791e9514a,true,66.431467,167.794400,355.314667
fixed-window,fixed-w16k-zstd-3,random-1000000-00000,random-1000000,MHC-GRCh38,MHC,994225,1994225,1000000,100,16384,2,0,2,1104180,1104180,0,16384,8664,0,2,1087796,548894,3443303,2.011645,0.320675,13.197000,4927.751000,10700.407000,52866.820000,83040.420000,62,24980,e039d704c358bca65f992eff31cc093af09a0746282cd90f67eb0127375fd4ea,true,70.444800,190.334400,498.448000
fixed-window,fixed-w16k-zstd-3,random-1000000-00001,random-1000000,MHC-GRCh38,MHC,3053916,4053916,1000000,100,16384,3,1,3,1256757,1256757,0,16384,8664,4547,2,1235826,596076,4205164,2.108384,0.298860,16.077000,6341.741000,16269.858000,73717.897000,118181.745000,62,33451,02b0cd494e49d7daad9c061e26bd5f30875e890011b40319ac8385b03468adb0,true,95.013520,253.540560,641.135200
fixed-window,fixed-w16k-zstd-3,random-1000000-00002,random-1000000,MHC-GRCh38,MHC,3662178,4662178,1000000,100,16384,3,0,3,2111837,2111837,0,16384,7586,7100,2,2088353,995745,8344254,2.120861,0.253089,17.023000,11963.450000,34911.224000,170578.580000,265814.772000,62,75875,9f2f534dbeb6bc19fdb0aaddd7dcbbbf12f3244522db2b99cc0005bf57dcd7ca,true,117.815653,321.946960,869.156533
fixed-window,fixed-w16k-zstd-3,random-1000000-00003,random-1000000,MHC-GRCh38,MHC,1664410,2664410,1000000,100,16384,3,1,3,886117,886117,0,16384,12753,458,3,869275,463364,2504865,1.912356,0.353758,23.149000,3647.614000,6492.625000,31511.210000,50578.458000,62,14806,503b4b8eeb4d6b89896360d25d9cf284431c6fb57279fa10a6bb4e837333cb36,true,85.129787,223.889360,542.297867
fixed-window,fixed-w16k-zstd-3,random-1000000-00004,random-1000000,MHC-GRCh38,MHC,3882446,4882446,1000000,100,16384,3,0,3,2018545,2018545,0,16384,7586,7100,2,1995061,939090,7930076,2.149469,0.254543,15.753000,11274.542000,33197.812000,160306.941000,250469.908000,63,71788,6ee89cfcacf1b33a3922fb060df2a2c6eecf14744ab9c8e57fa06c90b10c8a7f,true,115.327867,314.483600,844.278667
fixed-window,fixed-w16k-zstd-3,random-1000000-00005,random-1000000,MHC-GRCh38,MHC,3946668,4946668,1000000,100,16384,3,0,3,1937040,1937040,0,16384,7586,7100,2,1913556,910125,7639916,2.128323,0.253542,16.672000,10891.988000,32023.315000,154391.533000,240689.065000,62,68872,6ecc17a43d30f9682e54af7859498a82e49e925f11120bc92457d41d4a96b4fb,true,113.154400,307.963200,822.544000
fixed-window,fixed-w16k-zstd-3,random-1000000-00006,random-1000000,MHC-GRCh38,MHC,2514903,3514903,1000000,100,16384,3,1,3,1301055,1301055,0,16384,12753,4547,3,1280124,637041,4331859,2.042341,0.300346,22.687000,6223.534000,15329.081000,72896.487000,115054.216000,62,33702,2eaba3ded88cbe0bc539b52cc4ebadfc160b0a7a4c53da1cee26f31fdc1fbb0a,true,96.194800,257.084400,652.948000
fixed-window,fixed-w16k-zstd-3,random-1000000-00007,random-1000000,MHC-GRCh38,MHC,1441302,2441302,1000000,100,16384,2,0,2,891486,891486,0,16384,8664,0,2,875102,443056,2355194,2.012129,0.378519,13.466000,3727.798000,6692.539000,29120.492000,47876.997000,63,13330,7fb2f354d42e738dc73f6f3403e942f8e5039fe5e0b6cceac898af8d2a410cd1,true,64.772960,173.318880,441.729600
fixed-window,fixed-w16k-zstd-3,random-1000000-00008,random-1000000,MHC-GRCh38,MHC,3577106,4577106,1000000,100,16384,3,0,3,2049210,2049210,0,16384,7586,7100,2,2025726,967310,8107664,2.118463,0.252750,16.232000,11416.549000,33651.253000,165446.445000,257770.475000,62,73514,02fbe6e2d39e65f22196b639408caf4958d8e64401b51b4c559fdb2358a04813,true,116.145600,316.936800,852.456000
fixed-window,fixed-w16k-zstd-3,random-1000000-00009,random-1000000,MHC-GRCh38,MHC,3789056,4789056,1000000,100,16384,3,0,3,2060188,2060188,0,16384,7586,7100,2,2036704,971558,8161676,2.120499,0.252422,17.301000,11439.506000,33544.082000,167241.709000,258702.614000,62,74064,c242949d8abb5b783df011e87a4db1ed019295ff1ca51b4af5982090d03ce42c,true,116.438347,317.815040,855.383467
fixed-window,fixed-w16k-zstd-3,random-1000-00000,random-1000,MHC-GRCh38,MHC,2654244,2655244,1000,100,65536,3,1,3,39112,39112,0,16384,4575,458,1,22270,1094,4386,35.751371,8.917465,10.168000,100.258000,281.280000,265.549000,998.388000,1,20,7023756c327dfc42cc748fd0c699aba076a4fdd6e782fc68c4f9317650d78d1f,true,62.542987,156.128960,316.429867
fixed-window,fixed-w16k-zstd-3,random-1000-00001,random-1000,MHC-GRCh38,MHC,4897918,4898918,1000,100,65536,3,0,3,37240,37240,0,16384,3497,3011,1,17845,1143,3724,32.580927,10.000000,5.149000,74.221000,49.788000,56.800000,239.088000,2,5,0f3e26b2367cd8c927e3fcc74784b7c68afda5a708cdf28af6c3d6753b64b953,true,62.493067,155.979200,315.930667
fixed-window,fixed-w16k-zstd-3,random-1000-00002,random-1000,MHC-GRCh38,MHC,1758423,1759423,1000,100,65536,2,0,2,28048,28048,0,16384,4575,0,1,11664,791,2881,35.458913,9.735509,15.036000,48.893000,56.182000,73.514000,213.837000,1,10,133fa0ebf1ed0843979635624467ecf79c6e162da236230f9bf2e6239a2b732e,true,41.747947,104.243840,211.479467
fixed-window,fixed-w16k-zstd-3,random-1000-00003,random-1000,MHC-GRCh38,MHC,3202374,3203374,1000,100,65536,3,1,3,26869,26869,0,16384,4575,458,1,10027,1031,3465,26.061106,7.754401,5.834000,40.934000,36.243000,44.547000,144.880000,1,5,a206c9ece5e07726bb5b39e6657386c6246a99f8a3ab498cc78130719bfc8341,true,62.216507,155.149520,313.165067
fixed-window,fixed-w16k-zstd-3,random-1000-00004,random-1000,MHC-GRCh38,MHC,1529093,1530093,1000,100,65536,2,0,2,31418,31418,0,16384,4575,0,1,15034,801,2774,39.223471,11.325883,5.075000,61.485000,111.406000,109.802000,305.845000,1,7,9eeefc2c27475e650e4092df95a3b58017919691e0a971867d5f0c4f1d41b4a7,true,41.837813,104.513440,212.378133
fixed-window,fixed-w16k-zstd-3,random-1000-00005,random-1000,MHC-GRCh38,MHC,999079,1000079,1000,100,65536,2,0,2,38522,38522,0,16384,4575,0,1,22138,959,4021,40.168926,9.580204,4.960000,89.108000,103.536000,131.887000,425.089000,2,19,1a08adc0028aaf4bf93c8c4778378eb76cf8c8cbbb782f9c0496f0ac41df5129,true,42.027253,105.081760,214.272533
fixed-window,fixed-w16k-zstd-3,random-1000-00006,random-1000,MHC-GRCh38,MHC,4410732,4411732,1000,100,65536,3,0,3,29650,29650,0,16384,3497,3011,1,10255,752,2710,39.428191,10.940959,4.802000,41.846000,41.029000,51.621000,160.655000,1,7,094f362cd65ffce3015be03603ec8e8c1ed6dcf943f687870ebde814eca7e69b,true,62.290667,155.372000,313.906667
fixed-window,fixed-w16k-zstd-3,random-1000-00007,random-1000,MHC-GRCh38,MHC,2388877,2389877,1000,100,65536,2,0,2,27770,27770,0,16384,4575,0,1,11386,838,2947,33.138425,9.423142,5.419000,45.565000,52.520000,59.620000,178.920000,1,7,b4a99b0d35f06ec587a0c4126c82f9477599b85bd0802556fd4e43d6d4593233,true,41.740533,104.221600,211.405333
fixed-window,fixed-w16k-zstd-3,random-1000-00008,random-1000,MHC-GRCh38,MHC,844767,845767,1000,100,65536,2,0,2,25521,25521,0,16384,4575,0,1,9137,800,3007,31.901250,8.487197,5.306000,37.748000,25.336000,37.210000,123.608000,1,10,ca775f09bf2a4a71b20e212b071ec8184f09136e111d888201e742f942c3a638,true,41.680560,104.041680,210.805600
fixed-window,fixed-w16k-zstd-3,random-1000-00009,random-1000,MHC-GRCh38,MHC,3227097,3228097,1000,100,65536,3,1,3,35572,35572,0,16384,4575,458,1,18730,763,2531,46.621232,14.054524,5.616000,76.977000,60.801000,73.795000,281.466000,2,4,0255a889f5167fbf3a955d8155ad751b4570581dfb0e9bc2cdea6ae7ea4670ac,true,62.448587,155.845760,315.485867
fixed-window,fixed-w16k-zstd-3,random-10000-00000,random-10000,MHC-GRCh38,MHC,3078533,3088533,10000,100,65536,3,1,3,37102,37102,0,16384,4575,458,1,20260,4813,21433,7.708706,1.731069,5.564000,83.182000,83.555000,202.688000,461.323000,2,97,dc43b95c88885288ca814cae4378ab3fb571c5e1dfea4d8ed03d04722fc4c29b,true,62.489387,155.968160,315.893867
fixed-window,fixed-w16k-zstd-3,random-10000-00001,random-10000,MHC-GRCh38,MHC,2465757,2475757,10000,100,65536,2,0,2,51154,51154,0,16384,4575,0,1,34770,5821,27047,8.787837,1.891300,5.090000,143.558000,291.535000,508.076000,1172.988000,2,160,20b86cc9f9e11e316321a49147f44632b0f28c77313432f361cefe6f65278e65,true,42.364107,106.092320,217.641067
fixed-window,fixed-w16k-zstd-3,random-10000-00002,random-10000,MHC-GRCh38,MHC,3576984,3586984,10000,100,65536,3,0,3,29860,29860,0,16384,4575,4089,1,9387,4485,17036,6.657748,1.752759,7.062000,38.791000,29.198000,85.963000,184.408000,1,57,7ee3b0bc227b0aa52897233ba7938e446f7c63d6ba45d9436bf4d1b4f86372fd,true,62.296267,155.388800,313.962667
fixed-window,fixed-w16k-zstd-3,random-10000-00003,random-10000,MHC-GRCh38,MHC,3405920,3415920,10000,100,65536,3,1,3,34316,34316,0,16384,4575,458,1,17474,4059,14667,8.454299,2.339674,5.785000,73.777000,52.762000,93.182000,274.719000,2,33,e3d68b87ffccb4b800e2d33eb61b5ead880093fa6e7acc844608a79084deae1e,true,62.415093,155.745280,315.150933
fixed-window,fixed-w16k-zstd-3,random-10000-00004,random-10000,MHC-GRCh38,MHC,292664,302664,10000,100,65536,2,0,2,45879,45879,0,16384,4575,0,1,29495,6119,30494,7.497794,1.504525,5.316000,122.640000,212.053000,429.225000,915.623000,2,191,c92e8dfca12914199b3963cd6ef7b4a904faf713b505df888eeec6cf7c1fbae3,true,42.223440,105.670320,216.234400
fixed-window,fixed-w16k-zstd-3,random-10000-00005,random-10000,MHC-GRCh38,MHC,2389603,2399603,10000,100,65536,2,0,2,42329,42329,0,16384,4575,0,1,25945,6227,29231,6.797655,1.448086,5.506000,104.482000,148.702000,351.862000,754.789000,2,178,5f5306feca5ab49a03c990170c527475bd6c49449f1927cb0d675ceb2ae11911,true,42.128773,105.386320,215.287733
fixed-window,fixed-w16k-zstd-3,random-10000-00006,random-10000,MHC-GRCh38,MHC,542027,552027,10000,100,65536,2,0,2,26755,26755,0,16384,4575,0,1,10371,4642,18725,5.763679,1.428838,5.392000,43.738000,48.764000,129.597000,255.157000,1,74,f16715bee2a56c8c2784af99f7d3f3693e22336065908aa9271549d1d35f9786,true,41.713467,104.140400,211.134667
fixed-window,fixed-w16k-zstd-3,random-10000-00007,random-10000,MHC-GRCh38,MHC,4185669,4195669,10000,100,65536,3,0,3,111073,111073,0,16384,4575,4089,1,90600,17607,128437,6.308457,0.864805,6.337000,522.475000,1695.695000,3236.992000,6300.697000,2,1170,85c69098d2911b7e6003d90847659c119df8a18e2207c8cdc3d72f5894d576c9,true,64.461947,161.885840,335.619467
fixed-window,fixed-w16k-zstd-3,random-10000-00008,random-10000,MHC-GRCh38,MHC,878649,888649,10000,100,65536,2,0,2,43442,43442,0,16384,4575,0,1,27058,5948,28208,7.303631,1.540060,31.489000,116.970000,194.128000,375.859000,872.571000,2,164,95cdd4c8198d0235b09b1deafd6a4b64e49fc7a45f14e067d1aa541b938b7d02,true,42.158453,105.475360,215.584533
fixed-window,fixed-w16k-zstd-3,random-10000-00009,random-10000,MHC-GRCh38,MHC,2541935,2551935,10000,100,65536,2,0,2,38768,38768,0,16384,4575,0,1,22384,9286,49198,4.174887,0.788000,5.657000,97.206000,237.950000,638.495000,1018.687000,1,378,eea2d4eb88aca6dcf6c4fe471c2c50678ad3c23800ae4b85272d58820810e48b,true,42.033813,105.101440,214.338133
fixed-window,fixed-w16k-zstd-3,random-100000-00000,random-100000,MHC-GRCh38,MHC,4262931,4362931,100000,100,65536,3,0,3,171265,171265,0,16384,7586,7100,2,147781,61376,393053,2.790423,0.435730,13.205000,621.104000,1438.067000,5134.861000,8504.932000,7,2892,befd5798f26d5c7b42d1717a5cfe86cf51b09dfc111ba1aae713cf80a449d48a,true,66.067067,166.701200,351.670667
fixed-window,fixed-w16k-zstd-3,random-100000-00001,random-100000,MHC-GRCh38,MHC,2031962,2131962,100000,100,65536,2,0,2,79911,79911,0,16384,4575,0,1,63527,39057,151055,2.046010,0.529019,7.500000,270.930000,214.322000,793.302000,1623.248000,7,485,298779b47caf6fb56cd3bae009a7b724d447714231d6ef5bba143d0ba0d62ae6,true,43.130960,108.392880,225.309600
fixed-window,fixed-w16k-zstd-3,random-100000-00002,random-100000,MHC-GRCh38,MHC,1080439,1180439,100000,100,65536,2,0,2,131224,131224,0,16384,4575,0,1,114840,48408,237229,2.710792,0.553153,6.440000,512.599000,940.277000,2651.723000,5233.646000,8,1338,919458d9233d10d96757b231e92f6f517dd5007403b91e944381979f638a151c,true,44.499307,112.497920,238.993067
fixed-window,fixed-w16k-zstd-3,random-100000-00003,random-100000,MHC-GRCh38,MHC,864953,964953,100000,100,65536,2,0,2,92645,92645,0,16384,8664,0,2,76261,43638,185678,2.123035,0.498955,17.693000,315.603000,375.102000,1319.427000,2494.233000,7,820,f6107225b0af1dcefff1164d0ebcc9060ac13a8f00bdd5973ebd3832eab8ae2c,true,43.470533,109.411600,228.705333
fixed-window,fixed-w16k-zstd-3,random-100000-00004,random-100000,MHC-GRCh38,MHC,4129708,4229708,100000,100,65536,3,0,3,406284,406284,0,16384,4575,4089,1,385811,166328,1664136,2.442668,0.244141,28.994000,2495.292000,8100.066000,33568.884000,52081.723000,7,15919,1386cc9557a3430593a42d82a4f8ee06e6ef3d3aaaeb97420f5ea050ab586a49,true,72.334240,185.502720,414.342400
fixed-window,fixed-w16k-zstd-3,random-100000-00005,random-100000,MHC-GRCh38,MHC,4502173,4602173,100000,100,65536,3,0,3,175980,175980,0,16384,3497,3011,1,156585,64568,469823,2.725499,0.374567,8.146000,701.565000,1822.122000,6466.641000,11078.058000,7,3665,7673b8a947f7fff0a7f89605e806df4c300c2c59ceb6140ecfed1f37f3ea8184,true,66.192800,167.078400,352.928000
fixed-window,fixed-w16k-zstd-3,random-100000-00006,random-100000,MHC-GRCh38,MHC,434533,534533,100000,100,65536,2,0,2,92096,92096,0,16384,4575,0,1,75712,42719,186899,2.155856,0.492758,7.789000,315.033000,379.613000,1387.248000,2598.238000,7,846,61b2ebdac5872792613dc1ff802aadbbd22e9c28c8ae067fffca0085d722305d,true,43.455893,109.367680,228.558933
fixed-window,fixed-w16k-zstd-3,random-100000-00007,random-100000,MHC-GRCh38,MHC,1813450,1913450,100000,100,65536,2,0,2,111325,111325,0,16384,4575,0,1,94941,49170,245093,2.264084,0.454215,7.533000,390.282000,626.707000,2382.048000,4176.495000,7,1420,5bd49a40268a771a3f3941b3cca19f2693e3d94f4fcc79f1781bff5a86d44474,true,43.968667,110.906000,233.686667
fixed-window,fixed-w16k-zstd-3,random-100000-00008,random-100000,MHC-GRCh38,MHC,898253,998253,100000,100,65536,2,0,2,83706,83706,0,16384,4575,0,1,67322,39780,147605,2.104223,0.567095,31.599000,281.889000,258.803000,758.197000,1584.878000,7,444,6f37807f43b3120ee8ab6e9d986088ca53183c089fd977eeb73eb6e3af745553,true,43.232160,108.696480,226.321600
fixed-window,fixed-w16k-zstd-3,random-100000-00009,random-100000,MHC-GRCh38,MHC,4231710,4331710,100000,100,65536,3,0,3,184930,184930,0,16384,4575,4089,1,164457,66193,442213,2.793800,0.418192,8.046000,695.833000,1700.506000,6092.181000,10187.521000,7,3379,ac378f0e421356116b75697d2300397d66eeff26cd5a6fcf9dee9f4791e9514a,true,66.431467,167.794400,355.314667
fixed-window,fixed-w16k-zstd-3,random-1000000-00000,random-1000000,MHC-GRCh38,MHC,994225,1994225,1000000,100,65536,2,0,2,1104180,1104180,0,16384,8664,0,2,1087796,548894,3443303,2.011645,0.320675,14.271000,4883.723000,10741.864000,53026.783000,83112.836000,62,24980,e039d704c358bca65f992eff31cc093af09a0746282cd90f67eb0127375fd4ea,true,70.444800,190.334400,498.448000
fixed-window,fixed-w16k-zstd-3,random-1000000-00001,random-1000000,MHC-GRCh38,MHC,3053916,4053916,1000000,100,65536,3,1,3,1256757,1256757,0,16384,8664,4547,2,1235826,596076,4205164,2.108384,0.298860,15.217000,6381.251000,16153.064000,74030.996000,118183.658000,62,33451,02b0cd494e49d7daad9c061e26bd5f30875e890011b40319ac8385b03468adb0,true,95.013520,253.540560,641.135200
fixed-window,fixed-w16k-zstd-3,random-1000000-00002,random-1000000,MHC-GRCh38,MHC,3662178,4662178,1000000,100,65536,3,0,3,2111837,2111837,0,16384,7586,7100,2,2088353,995745,8344254,2.120861,0.253089,15.884000,11805.785000,34554.486000,172513.256000,267150.526000,62,75875,9f2f534dbeb6bc19fdb0aaddd7dcbbbf12f3244522db2b99cc0005bf57dcd7ca,true,117.815653,321.946960,869.156533
fixed-window,fixed-w16k-zstd-3,random-1000000-00003,random-1000000,MHC-GRCh38,MHC,1664410,2664410,1000000,100,65536,3,1,3,886117,886117,0,16384,12753,458,3,869275,463364,2504865,1.912356,0.353758,21.249000,3662.761000,6655.121000,32279.921000,51631.280000,62,14806,503b4b8eeb4d6b89896360d25d9cf284431c6fb57279fa10a6bb4e837333cb36,true,85.129787,223.889360,542.297867
fixed-window,fixed-w16k-zstd-3,random-1000000-00004,random-1000000,MHC-GRCh38,MHC,3882446,4882446,1000000,100,65536,3,0,3,2018545,2018545,0,16384,7586,7100,2,1995061,939090,7930076,2.149469,0.254543,15.175000,11391.153000,33255.468000,164751.786000,255924.933000,63,71788,6ee89cfcacf1b33a3922fb060df2a2c6eecf14744ab9c8e57fa06c90b10c8a7f,true,115.327867,314.483600,844.278667
fixed-window,fixed-w16k-zstd-3,random-1000000-00005,random-1000000,MHC-GRCh38,MHC,3946668,4946668,1000000,100,65536,3,0,3,1937040,1937040,0,16384,7586,7100,2,1913556,910125,7639916,2.128323,0.253542,15.345000,10888.643000,31785.001000,157758.864000,243548.506000,62,68872,6ecc17a43d30f9682e54af7859498a82e49e925f11120bc92457d41d4a96b4fb,true,113.154400,307.963200,822.544000
fixed-window,fixed-w16k-zstd-3,random-1000000-00006,random-1000000,MHC-GRCh38,MHC,2514903,3514903,1000000,100,65536,3,1,3,1301055,1301055,0,16384,12753,4547,3,1280124,637041,4331859,2.042341,0.300346,21.880000,6269.592000,15415.335000,73991.501000,116351.442000,62,33702,2eaba3ded88cbe0bc539b52cc4ebadfc160b0a7a4c53da1cee26f31fdc1fbb0a,true,96.194800,257.084400,652.948000
fixed-window,fixed-w16k-zstd-3,random-1000000-00007,random-1000000,MHC-GRCh38,MHC,1441302,2441302,1000000,100,65536,2,0,2,891486,891486,0,16384,8664,0,2,875102,443056,2355194,2.012129,0.378519,13.643000,3742.785000,6820.720000,29294.097000,48434.121000,63,13330,7fb2f354d42e738dc73f6f3403e942f8e5039fe5e0b6cceac898af8d2a410cd1,true,64.772960,173.318880,441.729600
fixed-window,fixed-w16k-zstd-3,random-1000000-00008,random-1000000,MHC-GRCh38,MHC,3577106,4577106,1000000,100,65536,3,0,3,2049210,2049210,0,16384,7586,7100,2,2025726,967310,8107664,2.118463,0.252750,15.863000,11498.305000,33661.219000,164814.850000,256743.377000,62,73514,02fbe6e2d39e65f22196b639408caf4958d8e64401b51b4c559fdb2358a04813,true,116.145600,316.936800,852.456000
fixed-window,fixed-w16k-zstd-3,random-1000000-00009,random-1000000,MHC-GRCh38,MHC,3789056,4789056,1000000,100,65536,3,0,3,2060188,2060188,0,16384,7586,7100,2,2036704,971558,8161676,2.120499,0.252422,16.901000,11418.382000,33762.108000,165818.667000,257553.904000,62,74064,c242949d8abb5b783df011e87a4db1ed019295ff1ca51b4af5982090d03ce42c,true,116.438347,317.815040,855.383467
fixed-window,fixed-w16k-zstd-3,random-1000-00000,random-1000,MHC-GRCh38,MHC,2654244,2655244,1000,100,262144,3,1,3,39112,39112,0,16384,4575,458,1,22270,1094,4386,35.751371,8.917465,9.246000,103.563000,276.524000,265.033000,981.347000,1,20,7023756c327dfc42cc748fd0c699aba076a4fdd6e782fc68c4f9317650d78d1f,true,62.542987,156.128960,316.429867
fixed-window,fixed-w16k-zstd-3,random-1000-00001,random-1000,MHC-GRCh38,MHC,4897918,4898918,1000,100,262144,3,0,3,37240,37240,0,16384,3497,3011,1,17845,1143,3724,32.580927,10.000000,5.415000,74.363000,49.430000,56.908000,240.737000,2,5,0f3e26b2367cd8c927e3fcc74784b7c68afda5a708cdf28af6c3d6753b64b953,true,62.493067,155.979200,315.930667
fixed-window,fixed-w16k-zstd-3,random-1000-00002,random-1000,MHC-GRCh38,MHC,1758423,1759423,1000,100,262144,2,0,2,28048,28048,0,16384,4575,0,1,11664,791,2881,35.458913,9.735509,5.379000,47.536000,56.663000,73.583000,202.914000,1,10,133fa0ebf1ed0843979635624467ecf79c6e162da236230f9bf2e6239a2b732e,true,41.747947,104.243840,211.479467
