query_id,query_class,sample,contig,start,end,context,scenario,cache_mode,http_cache_policy,decoder,browser,total_ms,open_ms,query_ms,actual_requests,actual_bytes,actual_unique_bytes,actual_duplicate_bytes,actual_request_rounds,reader_observed_requests,reader_observed_bytes,source_origin_reconciled,planned_requests,planned_bytes,dependency_rounds,bootstrap_cache_hits,directory_cache_hits,payload_cache_hits,decompression_ms,decompression_p50_ms,decompression_p95_ms,integrity_ms,decompression_wall_ms,decompression_task_ms,decode_ms,merge_ms,selected_chunks,selected_nodes,selected_traversals,canonical_hash,expected_canonical_hash,correctness,error
random-1000-00000,random-1000,CHM13,chr2,94715846,94716846,100,cold-library,cold,no-store,wasm,,4472.709627999982,171.72891499998514,4300.980712999997,2,180102,180102,0,,2,180102,true,4,211343,4,1,0,0,2.754986999963876,1.0471639999886975,1.7078229999751784,4.372970999975223,1.7140249999938533,2.765575000026729,4147.227209000033,13.031798999989405,2,254,1019,0d8602d267b4964c82ef0e60314957481f3d060688ce081d2652d0351b9f6ceb,0d8602d267b4964c82ef0e60314957481f3d060688ce081d2652d0351b9f6ceb,true,
random-1000-00001,random-1000,GRCh38,chrUn_KI270548v1,93,1093,100,cold-library,cold,no-store,wasm,,327.28054899995914,195.19533899996895,132.08520999999018,2,4675,4675,0,,2,4675,true,4,35916,4,1,0,0,0.10309799999231473,0.10309799999231473,0.10309799999231473,0.056250000023283064,0.10925999999744818,0.10925999999744818,0.044852000020910054,0.040891999960877,1,2,0,78b1018995ead0ef0edd4a20d3945699e7cf12d3c3176ad0862bdf7addbd370d,78b1018995ead0ef0edd4a20d3945699e7cf12d3c3176ad0862bdf7addbd370d,true,
random-1000-00002,random-1000,CHM13,chr17,23182138,23183138,100,cold-library,cold,no-store,wasm,,384.26065699994797,177.15036199998576,207.1102949999622,2,25847,25847,0,,2,25847,true,4,57088,4,1,0,0,0.18444399995496497,0.18444399995496497,0.18444399995496497,0.5530680000083521,0.1902049999916926,0.1902049999916926,93.33601999998791,1.0263770000310615,1,44,152,7baf766c78d46d363ac7e3348bb3035bcb9fe3b916db9d4664ae48f4eaf91af0,7baf766c78d46d363ac7e3348bb3035bcb9fe3b916db9d4664ae48f4eaf91af0,true,
random-1000-00003,random-1000,CHM13,chr16,35378588,35379588,100,cold-library,cold,no-store,wasm,,837.9267790000304,177.57374100002926,660.3530380000011,2,40880,40880,0,,2,40880,true,4,72121,4,1,0,0,0.3041269999812357,0.3041269999812357,0.3041269999812357,0.900882999994792,0.3084979999694042,0.3084979999694042,254.5261579999933,1.8459659999934956,1,75,472,c4dbf6aff5252ae1c14c0c9b6e19c17986bce2b79cf1eddab002bdb35ad69957,c4dbf6aff5252ae1c14c0c9b6e19c17986bce2b79cf1eddab002bdb35ad69957,true,
random-1000-00004,random-1000,GRCh38,chr1_KI270707v1_random,30368,31368,100,cold-library,cold,no-store,wasm,,286.1419389999937,177.0945729999803,109.04736600001343,2,9818,9818,0,,2,9818,true,4,41059,4,1,0,0,0.1232309999759309,0.1232309999759309,0.1232309999759309,0.1858629999915138,0.13021599996136501,0.13021599996136501,0.12214500003028661,0.05822099995566532,1,2,0,699e7176f8e7f615eb65b261b56f271c57c4474bf5d2165f4e6307d927422a2c,699e7176f8e7f615eb65b261b56f271c57c4474bf5d2165f4e6307d927422a2c,true,
random-1000-00005,random-1000,CHM13,chr2,94822968,94823968,100,cold-library,cold,no-store,wasm,,6062.999962000002,169.6867520000087,5893.313209999993,2,402128,402128,0,,2,402128,true,4,433369,4,1,0,0,3.8729049999965355,3.8729049999965355,3.8729049999965355,14.181903000047896,3.881099999998696,3.881099999998696,5633.078574999992,57.60057000000961,1,4230,277,79ad6c4c0d0a5afae31b442da9450d6548c0d2d66dfc4baad9dcfcd97e0321cf,79ad6c4c0d0a5afae31b442da9450d6548c0d2d66dfc4baad9dcfcd97e0321cf,true,
random-1000-00006,random-1000,GRCh38,chrUn_KI270757v1,38740,39740,100,cold-library,cold,no-store,wasm,,298.2600070000044,179.66185700002825,118.59814999997616,2,7800,7800,0,,2,7800,true,4,39041,4,1,0,0,0.0674639999633655,0.0674639999633655,0.0674639999633655,0.11244599998462945,0.0719379999791272,0.0719379999791272,0.09918899997137487,0.09480400005122647,1,2,0,450490f3cc84309b64291895f5c20479736f587b4f3c9e6c9c8c3f6d5d0cdf07,450490f3cc84309b64291895f5c20479736f587b4f3c9e6c9c8c3f6d5d0cdf07,true,
random-1000-00007,random-1000,GRCh38,chrUn_KI270429v1,79,1079,100,cold-library,cold,no-store,wasm,,325.73774399998365,196.67418999999063,129.06355399999302,2,4649,4649,0,,2,4649,true,4,35890,4,1,0,0,0.10672199999680743,0.10672199999680743,0.10672199999680743,0.03489599999738857,0.11113899998599663,0.11113899998599663,0.051297000027261674,0.024208999995607883,1,2,0,086b9937be2ff8bb0485c19aeb578dbbab84372701797a30f3a3a0336b854b53,086b9937be2ff8bb0485c19aeb578dbbab84372701797a30f3a3a0336b854b53,true,
random-1000-00008,random-1000,GRCh38,chrUn_KI270333v1,1360,2360,100,cold-library,cold,no-store,wasm,,317.87692999996943,175.54146500001661,142.33546499995282,2,4691,4691,0,,2,4691,true,4,35932,4,1,0,0,0.15678900002967566,0.15678900002967566,0.15678900002967566,0.15609200001927093,0.17421999998623505,0.17421999998623505,0.21008099999744445,0.10872499999823049,1,2,0,cf4745fc5d8ea7df84d65d300d52f17e0c4f7f2c7f4a86af5ef27aa631ad5649,cf4745fc5d8ea7df84d65d300d52f17e0c4f7f2c7f4a86af5ef27aa631ad5649,true,
random-1000-00009,random-1000,CHM13,chr21,31136057,31137057,100,cold-library,cold,no-store,wasm,,388.5513679999858,188.11413499998162,200.4372330000042,2,27474,27474,0,,2,27474,true,4,58715,4,1,0,0,0.3142339999903925,0.3142339999903925,0.3142339999903925,0.9589470000355504,0.3218639999977313,0.3218639999977313,84.16085000004387,0.853501999983564,1,26,251,6a6c75af87b20d8fb56b1fb71ddefa3d485ef2f893907461e08863b9f6c98238,6a6c75af87b20d8fb56b1fb71ddefa3d485ef2f893907461e08863b9f6c98238,true,
random-10000-00000,random-10000,GRCh38,chrUn_KI270745v1,11145,21145,100,cold-library,cold,no-store,wasm,,290.2483479999937,171.65503699996043,118.59331100003328,2,19313,19313,0,,2,19313,true,4,50554,4,1,0,0,0.28798800002550706,0.10498499998357147,0.1830030000419356,0.4360539999906905,0.18818699999246746,0.2966189999715425,1.362191999971401,0.4411399999517016,2,11,4,8707f76334f8e152b9a39a39d699d77a00f4e30a413d7f415c9394dfb8fe52ea,8707f76334f8e152b9a39a39d699d77a00f4e30a413d7f415c9394dfb8fe52ea,true,
random-10000-00001,random-10000,CHM13,chr4,6103196,6113196,100,cold-library,cold,no-store,wasm,,544.5880979999783,164.01903699996183,380.5690610000165,2,58878,58878,0,,2,58878,true,4,90119,4,1,0,0,0.5969159999513067,0.19573099998524413,0.4011849999660626,1.4628800000064075,0.40634799998952076,0.6054559999611229,247.30038400006015,3.9337979999836534,2,503,578,fc2c83fca3ec159599e6baaea431481f0422608484145397286d6c395e24f2ee,fc2c83fca3ec159599e6baaea431481f0422608484145397286d6c395e24f2ee,true,
random-10000-00002,random-10000,GRCh38,chr17_GL000205v2_random,65647,75647,100,cold-library,cold,no-store,wasm,,303.27607399999397,173.5536050000228,129.72246899997117,2,31420,31420,0,,2,31420,true,4,62661,4,1,0,0,0.24461599998176098,0.24461599998176098,0.24461599998176098,0.7748370000044815,0.2503220000071451,0.2503220000071451,5.729876000026707,3.7476739999838173,1,743,6,c652c457b611fea70814d8af353d8da35d562d517bc4a5e952048125f520fe28,c652c457b611fea70814d8af353d8da35d562d517bc4a5e952048125f520fe28,true,
random-10000-00003,random-10000,CHM13,chrX,149714910,149724910,100,cold-library,cold,no-store,wasm,,415.950159,187.21355099999346,228.73660800000653,2,46117,46117,0,,2,46117,true,4,77358,4,1,0,0,0.49047100002644584,0.1613820000202395,0.32908900000620633,1.0436380000319332,0.33514099998865277,0.5009250000002794,106.9289020000142,2.8825290000531822,2,458,383,2c56f1044cc1aa9d04830d4e6660ea5e98d292ce1869f3911745e77e8176009d,2c56f1044cc1aa9d04830d4e6660ea5e98d292ce1869f3911745e77e8176009d,true,
random-10000-00004,random-10000,CHM13,chr14,90547485,90557485,100,cold-library,cold,no-store,wasm,,447.39467599999625,175.16337500000373,272.2313009999925,2,46386,46386,0,,2,46386,true,4,77627,4,1,0,0,0.47295299998950213,0.14302600000519305,0.3299269999843091,1.1385339999687858,0.33604300004662946,0.48329100001137704,148.62098800006788,2.4380830000154674,2,332,376,36cdbcc2ac965056f43dcdf4d0ba23303dd78aeae8e2f968b8363a0823741f59,36cdbcc2ac965056f43dcdf4d0ba23303dd78aeae8e2f968b8363a0823741f59,true,
random-10000-00005,random-10000,CHM13,chr20,30845366,30855366,100,cold-library,cold,no-store,wasm,,610.3523559999885,184.31586199998856,426.03649399999995,2,66191,66191,0,,2,66191,true,4,97432,4,1,0,0,0.7613659999915399,0.2560899999807589,0.505276000010781,1.538258999993559,0.5110110000241548,0.7706170000019483,287.0875959999976,5.12258299998939,2,808,401,ed5c146bdcfde28926c88eb30722d47a9149fe1c62a9a5d8096b942cce2ba8d9,ed5c146bdcfde28926c88eb30722d47a9149fe1c62a9a5d8096b942cce2ba8d9,true,
random-10000-00006,random-10000,CHM13,chr7,73437418,73447418,100,cold-library,cold,no-store,wasm,,421.0352439999697,185.10242599999765,235.93281799997203,2,32642,32642,0,,2,32642,true,4,63883,4,1,0,0,0.22089599998435006,0.22089599998435006,0.22089599998435006,0.7111610000138171,0.2260089999763295,0.2260089999763295,123.21031100000255,3.7489479999640025,1,577,236,4fa0e2a1cc8cc941fa95145ae16e6e8352116b5ab8ddf1f0653186152f156018,4fa0e2a1cc8cc941fa95145ae16e6e8352116b5ab8ddf1f0653186152f156018,true,
random-10000-00007,random-10000,CHM13,chr15,54267574,54277574,100,cold-library,cold,no-store,wasm,,428.22345900000073,174.34539199998835,253.87806700001238,2,30543,30543,0,,2,30543,true,4,61784,4,1,0,0,0.3249390000128187,0.3249390000128187,0.3249390000128187,1.100523000000976,0.33252499997615814,0.33252499997615814,131.27474700001767,2.0305740000330843,1,405,295,229330d366bf5e40a1af5cf2bd38cb0d8b11022a26c176144ed786ad704f64e4,229330d366bf5e40a1af5cf2bd38cb0d8b11022a26c176144ed786ad704f64e4,true,
random-10000-00008,random-10000,GRCh38,chr13,106423015,106433015,100,cold-library,cold,no-store,wasm,,496.9514569999883,173.99568100000033,322.95577599998796,2,56901,56901,0,,2,56901,true,4,88142,4,1,0,0,0.5273699999670498,0.16816800000378862,0.3592019999632612,1.247294000000693,0.36429299996234477,0.5359210000024177,195.37436000001617,2.733497000008356,2,398,426,1c5c619b4d174cc68ed4f1b8fc104dd6c2abfe11aab03eea26e699b2aad07497,1c5c619b4d174cc68ed4f1b8fc104dd6c2abfe11aab03eea26e699b2aad07497,true,
random-10000-00009,random-10000,CHM13,chrX,37036197,37046197,100,cold-library,cold,no-store,wasm,,371.15361600002507,177.45621000003302,193.69740599999204,2,34250,34250,0,,2,34250,true,4,65491,4,1,0,0,0.350019000004977,0.10065600002417341,0.24936299998080358,0.7634910000488162,0.2545510000200011,0.35868900001514703,64.33549899997888,1.6491009999881499,2,263,180,2ca8533a04d7b57ffc7e6c770813e93bed35b41c3f63329bf3c17cc861dc8b47,2ca8533a04d7b57ffc7e6c770813e93bed35b41c3f63329bf3c17cc861dc8b47,true,
random-100000-00000,random-100000,GRCh38,chr11_KI270721v1_random,56,100056,100,cold-library,cold,no-store,wasm,,305.5271589999902,176.68186399998376,128.84529500000644,2,41729,41729,0,,2,41729,true,4,72970,4,1,0,0,1.5726539999013767,0.21389899996574968,0.4310509999631904,1.0809060000465252,0.43911400000797585,1.6127979999873787,0.42495799995958805,0.46088199998484924,7,98,0,df8875a37ae0dbf44643714796932b828847dfda761b936e13d2ef89168f58b3,df8875a37ae0dbf44643714796932b828847dfda761b936e13d2ef89168f58b3,true,
random-100000-00001,random-100000,CHM13,chr9,43843214,43943214,100,cold-library,cold,no-store,wasm,,3319.18997700006,174.94650400005048,3144.2434730000095,2,481072,481072,0,,2,481072,true,4,512313,4,1,0,0,16.134168999968097,1.8112590000382625,3.5654060000088066,11.514104999951087,3.576654000033159,16.196891000086907,2764.718809999933,120.62178400001721,8,14006,2363,6d7a94c925a691295c70ce6bfd9ac0dd997cf568b034771d83a9871463f62e7a,6d7a94c925a691295c70ce6bfd9ac0dd997cf568b034771d83a9871463f62e7a,true,
random-100000-00002,random-100000,GRCh38,chr1_KI270712v1_random,22782,122782,100,cold-library,cold,no-store,wasm,,341.4549199999892,189.48059299995657,151.97432700003264,2,66921,66921,0,,2,66921,true,4,98162,4,1,0,0,2.2623189999139868,0.26309099997160956,0.6140899999882095,1.5807340000756085,0.6226050000404939,2.305185000121128,5.202633000037167,7.7746790000237525,7,1456,4,c123581b0061580207d2fbe8e32d1cf84ce97fb03693e6659cb465303ecafca0,c123581b0061580207d2fbe8e32d1cf84ce97fb03693e6659cb465303ecafca0,true,
random-100000-00003,random-100000,GRCh38,chr17_KI270729v1_random,38440,138440,100,cold-library,cold,no-store,wasm,,291.60030799993547,173.47801799996523,118.12228999997023,2,36506,36506,0,,2,36506,true,4,67747,4,1,0,0,1.57490299991332,0.22061700001358986,0.40214999997988343,0.892931999929715,0.4106949999695644,1.6163249999517575,0.4604780000518076,0.5756260000052862,7,99,0,2e84c6b30a5fd85fd6ae695bb75f58c6de93608b0c27f7143559c7e4fae1e72c,2e84c6b30a5fd85fd6ae695bb75f58c6de93608b0c27f7143559c7e4fae1e72c,true,
random-100000-00004,random-100000,GRCh38,chr22,30407484,30507484,100,cold-library,cold,no-store,wasm,,1088.0343909999938,183.32431299996097,904.7100780000328,2,196383,196383,0,,2,196383,true,4,227624,4,1,0,0,6.384704999974929,0.6995430000242777,1.3905870000016876,4.714318999904208,1.4016859999974258,6.447100999997929,691.8800009999541,22.75928900000872,8,4091,1706,049b551868bc0108b2a20642df9aac9dde415a4e0b320cb011088e5c17b80311,049b551868bc0108b2a20642df9aac9dde415a4e0b320cb011088e5c17b80311,true,
random-100000-00005,random-100000,GRCh38,chr2_KI270715v1_random,46409,146409,100,cold-library,cold,no-store,wasm,,285.7865960000199,170.3207350000157,115.46586100000422,2,13331,13331,0,,2,13331,true,4,44572,4,1,0,0,0.6942090001539327,0.0949910000199452,0.19158000004244968,0.29632299998775125,0.2000850000185892,0.7348450000281446,0.3957179999561049,0.4833220000145957,7,99,0,70798628350f5919b7d4323da19a9bcf11cb39dc6f58540ff468b228d8c2994a,70798628350f5919b7d4323da19a9bcf11cb39dc6f58540ff468b228d8c2994a,true,
random-100000-00006,random-100000,CHM13,chr11,55470689,55570689,100,cold-library,cold,no-store,wasm,,1571.7513459999464,171.16299899999285,1400.5883469999535,2,243368,243368,0,,2,243368,true,4,274609,4,1,0,0,6.935442000045441,0.9769429999869317,1.8785119999665767,5.691527999937534,1.8876760000130162,6.984752000018489,1163.6362400000216,50.16739900002722,7,7094,1608,bef188b88995a8209bc1db86109ead91afec7e633bfea2f12fd620c9771509bc,bef188b88995a8209bc1db86109ead91afec7e633bfea2f12fd620c9771509bc,true,
random-100000-00007,random-100000,CHM13,chr1,145220434,145320434,100,cold-library,cold,no-store,wasm,,706.7051580000552,185.62826000002678,521.0768980000285,2,277933,277933,0,,2,277933,true,4,309174,4,1,0,0,6.110184000048321,0.6037920000380836,2.0636839999933727,6.741680999984965,2.0734320000046864,6.156012999941595,276.0061809999752,50.25205800001277,7,7224,2565,a62555ea19f3a75b5890e06874084116f73d31cec5778a6075221b584ec19702,a62555ea19f3a75b5890e06874084116f73d31cec5778a6075221b584ec19702,true,
random-100000-00008,random-100000,GRCh38,chr4,133689934,133789934,100,cold-library,cold,no-store,wasm,,1024.9940520000528,171.4866350000375,853.5074170000153,2,168785,168785,0,,2,168785,true,4,200026,4,1,0,0,4.377409000066109,0.6131680000107735,1.148393000010401,4.0903640001197346,1.1590929999947548,4.431405999988783,667.4488380000112,24.932544000039343,7,4190,1381,3c48827fcfba9cd66de84f81ce44f647526df91c8fe69aee6f12c9e71b9065e6,3c48827fcfba9cd66de84f81ce44f647526df91c8fe69aee6f12c9e71b9065e6,true,
random-100000-00009,random-100000,CHM13,chr1,142389872,142489872,100,cold-library,cold,no-store,wasm,,1119.3255450000288,192.11066599999322,927.2148790000356,2,208516,208516,0,,2,208516,true,4,239757,4,1,0,0,5.949573999969289,0.8387750000110827,1.5317429999704473,5.291590999986511,1.5452280000317842,6.017159000039101,711.2466299999505,34.907575999968685,7,5888,1790,c341217f83e1b126b46856479505bde7844263cd77dc2c216dd1e73938fc3acc,c341217f83e1b126b46856479505bde7844263cd77dc2c216dd1e73938fc3acc,true,
random-1000000-00000,random-1000000,CHM13,chr4,47225981,48225981,100,cold-library,cold,no-store,wasm,,5748.502198000031,173.00565700000152,5575.4965410000295,2,1340288,1340288,0,,2,1340288,true,4,1371529,4,1,0,0,290.04608800035203,4.575305000005756,8.833831000025384,33.571261999954004,9.389564999961294,291.9982729999465,4761.712581999949,338.43233800004236,62,37018,11787,f44656656d20efe4f8bf2f99ea7e75f3272150cfe3752dd2f1a45e5ad3d4f42e,f44656656d20efe4f8bf2f99ea7e75f3272150cfe3752dd2f1a45e5ad3d4f42e,true,
random-1000000-00001,random-1000000,CHM13,chr19,30828207,31828207,100,cold-library,cold,no-store,wasm,,8460.870987999951,187.61034999997355,8273.260637999978,2,1623801,1623801,0,,2,1623801,true,4,1655042,4,1,0,0,356.3808639997733,5.808623999997508,10.865412999992259,42.435718000051565,11.548659000021871,358.26090799993835,7199.0755350001855,476.4737460000324,62,49488,13457,3c9166288a580802eaa51d148f5e3635e7731fbd7bd40a3fa65f9d8e6832bc81,3c9166288a580802eaa51d148f5e3635e7731fbd7bd40a3fa65f9d8e6832bc81,true,
random-1000000-00002,random-1000000,CHM13,chr12,9446975,10446975,100,cold-library,cold,no-store,wasm,,7559.32423899998,187.8751489999704,7371.449090000009,2,1570680,1570680,0,,2,1570680,true,4,1601921,4,1,0,0,359.5917609996977,5.851398999977391,10.57221600000048,42.01506599999266,11.209855999972206,361.9820390000823,6410.170661000069,436.04585599998245,62,45723,12840,2af310bf8c861bbf12cef8f265b70ab88d3bbcd0baa03829b60aa9d27dd5aae7,2af310bf8c861bbf12cef8f265b70ab88d3bbcd0baa03829b60aa9d27dd5aae7,true,
random-1000000-00003,random-1000000,CHM13,chrX,73475179,74475179,100,cold-library,cold,no-store,wasm,,3812.5929929999984,191.64472799998475,3620.9482650000136,2,1131720,1131720,0,,2,1131720,true,4,1162961,4,1,0,0,266.57663100020727,4.314865999971516,7.9211880000075325,29.218472999928053,8.346102999988943,268.396942999796,2953.4645840005833,254.6276979999966,62,31081,9075,1547b964e274ffeff5c9afd7db0addd9ded8f9fd13a2514db36b7c5b1d052ee3,1547b964e274ffeff5c9afd7db0addd9ded8f9fd13a2514db36b7c5b1d052ee3,true,
random-1000000-00004,random-1000000,CHM13,chr1,206658133,207658133,100,cold-library,cold,no-store,wasm,,6649.884741000074,178.17482900002506,6471.709912000049,2,1461198,1461198,0,,2,1461198,true,4,1492439,4,1,0,0,303.40077899984317,4.756355999968946,9.308068000013009,36.62015700020129,9.92449200002011,305.1321249998873,5540.350486000185,402.5666290000081,62,41494,13817,d9021e6a78ef7f08b1fbd47f45d5346ddea19529ec39942b01ff6d5d9f5c620e,d9021e6a78ef7f08b1fbd47f45d5346ddea19529ec39942b01ff6d5d9f5c620e,true,
random-1000000-00005,random-1000000,GRCh38,chr7,142010681,143010681,100,cold-library,cold,no-store,wasm,,8669.586475000076,188.12922600004822,8481.457249000028,2,1656122,1656122,0,,2,1656122,true,4,1687363,4,1,0,0,373.1893500002916,5.606117999996059,11.70526499999687,45.07528000010643,12.724636999948416,375.2118190000765,7326.08541900001,586.1819629999809,62,51311,13081,7ba2755bb8c489c628051fd744c336b8e9aa61780ccb0f550e08b54b253bea60,7ba2755bb8c489c628051fd744c336b8e9aa61780ccb0f550e08b54b253bea60,true,
random-1000000-00006,random-1000000,CHM13,chr7,114386209,115386209,100,cold-library,cold,no-store,wasm,,5981.355077000044,195.7850220000255,5785.570055000018,2,1318887,1318887,0,,2,1318887,true,4,1350128,4,1,0,0,314.40422299993224,4.743313000013586,9.64899100002367,33.56397099996684,10.346296000003349,317.48676400008844,4945.150565999909,369.47808600001736,62,36396,10710,bd634bd0d5bbbe85f624b83b1026388a887a59b47e04da4e523493185fb709d3,bd634bd0d5bbbe85f624b83b1026388a887a59b47e04da4e523493185fb709d3,true,
random-1000000-00007,random-1000000,GRCh38,chr21,32520437,33520437,100,cold-library,cold,no-store,wasm,,7397.715059999959,182.52669599995716,7215.1883640000015,2,1657238,1657238,0,,2,1657238,true,4,1688479,4,1,0,0,384.65539299999364,6.541895999980625,10.6619649999775,41.47247600014089,11.28622800001176,386.3824199998635,6181.820555000391,466.8124169999501,62,46748,15318,7637b2d12d22f489275104dba98f2c0a4919db20e9c7e10d310e5e37b58673a4,7637b2d12d22f489275104dba98f2c0a4919db20e9c7e10d310e5e37b58673a4,true,
random-1000000-00008,random-1000000,CHM13,chr7,26416742,27416742,100,cold-library,cold,no-store,wasm,,6113.26142699999,188.5407680000062,5924.720658999984,2,1358111,1358111,0,,2,1358111,true,4,1389352,4,1,0,0,287.40595500008203,4.514666999981273,8.784150999970734,37.13403400022071,9.30277800001204,289.2869529997697,5060.205670000345,389.16598599997815,62,37100,12853,0eb602143b94f6e88a4c9783ba11ca6e7be9624c5b94b22beccf6cbfa4c132fd,0eb602143b94f6e88a4c9783ba11ca6e7be9624c5b94b22beccf6cbfa4c132fd,true,
random-1000000-00009,random-1000000,CHM13,chr8,10660690,11660690,100,cold-library,cold,no-store,wasm,,14269.185961999989,172.09109800000442,14097.094863999984,2,2321292,2321292,0,,2,2321292,true,4,2352533,4,1,0,0,590.0007929999265,9.526130999962334,15.537345000018831,56.837885999761056,16.209654000005685,592.076713999908,12470.263460999879,844.3792600000161,62,76893,16934,25a72f33a3ae88bc4ff68166471e25b9cafa64ebd2789b68e1f32f7132ac14e0,25a72f33a3ae88bc4ff68166471e25b9cafa64ebd2789b68e1f32f7132ac14e0,true,
fixed-micb,fixed-biological-micb,GRCh38,chr6,31498145,31511124,100,warm-repeated-query,warm,no-store,wasm,,348.0191590000177,0,348.0191590000177,0,0,0,0,,0,0,true,2,31241,2,1,1,2,0.6914429999887943,0.190930999990087,0.5005119999987073,0,0.5057159999851137,0.6999219999997877,336.52392399997916,5.527355999976862,2,934,404,1a793dc02db16fdab6f00d1ab14cfaf4f79e1a018ba245bc368ea1e20fb91667,1a793dc02db16fdab6f00d1ab14cfaf4f79e1a018ba245bc368ea1e20fb91667,true,
fixed-kir3dl1,fixed-biological-kir3dl1,GRCh38,chr19,54816468,54830778,100,warm-repeated-query,warm,no-store,wasm,,888.1467200000188,0,888.1467200000188,0,0,0,0,,0,0,true,2,31241,2,1,1,2,1.746895999996923,0.7416030000313185,1.0052929999656044,0,1.0111759999999776,1.7571100000059232,856.1943060000194,18.127582999994047,2,2610,359,87f800179595c131080670121ba169cb90658eaec261939abfe2cb0bfc756f1b,87f800179595c131080670121ba169cb90658eaec261939abfe2cb0bfc756f1b,true,
boundary-start,boundary-start,CHM13,chr1,12668,13668,100,warm-repeated-query,warm,no-store,wasm,,41.01224800001364,0,41.01224800001364,0,0,0,0,,0,0,true,2,31241,2,1,1,1,0.1039769999915734,0.1039769999915734,0.1039769999915734,0,0.10807100002421066,0.10807100002421066,38.99425699998392,0.8798400000086986,1,139,90,8814bd66174ac1ef176fdc777712eef2189923c13e511c74cc68fb2fbfb796c5,8814bd66174ac1ef176fdc777712eef2189923c13e511c74cc68fb2fbfb796c5,true,
pan-anchor,pan-anchor,CHM13,chr1,60912906,60922906,100,warm-repeated-query,warm,no-store,wasm,,227.29600500001106,0,227.29600500001106,0,0,0,0,,0,0,true,2,31241,2,1,1,2,0.7054380000336096,0.24677000002702698,0.4586680000065826,0,0.46679000003496185,0.7187290000147186,220.67308000003686,3.4337520000408404,2,467,569,073fc77fbff79bccc66300a56496fc32d904d4982084c8fa956dc7990578e1ae,073fc77fbff79bccc66300a56496fc32d904d4982084c8fa956dc7990578e1ae,true,
nearby-pan,nearby-pan,CHM13,chr1,60917906,60927906,100,warm-repeated-query,warm,no-store,wasm,,94.07940399996005,0,94.07940399996005,0,0,0,0,,0,0,true,2,31241,2,1,1,1,0.18724900000961497,0.18724900000961497,0.18724900000961497,0,0.19158600002992898,0.19158600002992898,89.0303529999801,2.1512089999741875,1,439,274,359410382c604f42cfb208547cd4077611fa14b85fdf984fe086e6cdd5816c60,359410382c604f42cfb208547cd4077611fa14b85fdf984fe086e6cdd5816c60,true,
boundary-end,boundary-end,CHM13,chr1,121822144,121823144,100,warm-repeated-query,warm,no-store,wasm,,5.8590279999771155,0,5.8590279999771155,0,0,0,0,,0,0,true,2,31241,2,1,1,1,0.15754400001605973,0.15754400001605973,0.15754400001605973,0,0.16152700001839548,0.16152700001839548,4.466024999972433,0.919923999987077,1,18,20,bab501e7597ecbf8cfdcf9e5bc9133449b57e706fdca5c6632c588c8c1540c9c,bab501e7597ecbf8cfdcf9e5bc9133449b57e706fdca5c6632c588c8c1540c9c,true,
distant-random,distant-random,GRCh38,chrY,28608707,28618707,100,warm-repeated-query,warm,no-store,wasm,,0.5661890000337735,0,0.5661890000337735,0,0,0,0,,0,0,true,2,31241,2,1,1,1,0.01352999999653548,0.01352999999653548,0.01352999999653548,0,0.015613000025041401,0.015613000025041401,0.060068000049795955,0.06178699998417869,1,11,0,c7c8bde52852053ec63ed71bc3301ed315f297f1ce04ccaa5cb910fac29ecde4,c7c8bde52852053ec63ed71bc3301ed315f297f1ce04ccaa5cb910fac29ecde4,true,
random-1000-00000,random-1000,CHM13,chr2,94715846,94716846,100,warm-repeated-query,warm,no-store,wasm,,3724.633409000002,0,3724.633409000002,0,0,0,0,,0,0,true,2,31241,2,1,1,2,2.1736289999680594,0.7781849999446422,1.3954440000234172,0,1.4011739999987185,2.1836590000311844,3707.7624720000313,13.537841999961529,2,254,1019,0d8602d267b4964c82ef0e60314957481f3d060688ce081d2652d0351b9f6ceb,0d8602d267b4964c82ef0e60314957481f3d060688ce081d2652d0351b9f6ceb,true,
random-1000-00001,random-1000,GRCh38,chrUn_KI270548v1,93,1093,100,warm-repeated-query,warm,no-store,wasm,,0.24513699999079108,0,0.24513699999079108,0,0,0,0,,0,0,true,2,31241,2,1,1,1,0.01872300001559779,0.01872300001559779,0.01872300001559779,0,0.020917000016197562,0.020917000016197562,0.017592000018339604,0.016271999978926033,1,2,0,78b1018995ead0ef0edd4a20d3945699e7cf12d3c3176ad0862bdf7addbd370d,78b1018995ead0ef0edd4a20d3945699e7cf12d3c3176ad0862bdf7addbd370d,true,
random-1000-00002,random-1000,CHM13,chr17,23182138,23183138,100,warm-repeated-query,warm,no-store,wasm,,85.10404499998549,0,85.10404499998549,0,0,0,0,,0,0,true,2,31241,2,1,1,1,0.1735120000084862,0.1735120000084862,0.1735120000084862,0,0.17698400001972914,0.17698400001972914,83.48106499999994,1.0023499999660999,1,44,152,7baf766c78d46d363ac7e3348bb3035bcb9fe3b916db9d4664ae48f4eaf91af0,7baf766c78d46d363ac7e3348bb3035bcb9fe3b916db9d4664ae48f4eaf91af0,true,
